"Publication_Year","Table","Health_Indicator_Desc","Strata","Strata_Name","County","Rank_Order","Denominator_Total","Denominator_Average","Denominator_Label","Denominator_Year_Period","Numerator_Total","Numerator_Average","Numerator_Label","Numerator_Year_Period","Rate_Multiplier","Rate/Percentage","Rate/Percentage_Label","Age-Adjusted_Rate","Age-Adjusted_Rate_Label","Lower_Confidence_Limit","Upper_Confidence_Limit","Healthy_People_Decade","Healthy_People_Objective_Number","Healthy_People_Objective_Target","Healthy_People_Objective_Met","Denominator_Annotation_Code","Numerator_Annotation_Code","Rates_Annotation_Code","Annotation_Desc"
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Marin,,538,179.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Placer,,1155,385.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Santa Barbara,,468,156.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Shasta,,211,70.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Solano,,2172,724.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Sonoma,,654,218.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Stanislaus,,1179,393.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Sutter,,552,184.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Tulare,,573,191.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Ventura,,1454,484.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Yuba,,268,89.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Glenn,,27,9.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Humboldt,,150,50.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Madera,,148,49.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Mariposa,,,,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,1,1,1,Denominator values based on fewer than 11 events have been suppressed. Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Merced,,761,253.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Napa,,245,81.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24B,Asian/Pacific Islander Infant Mortality,Race-Ethnicity,Asian/Pacific Islander,Alpine,,0,0.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Sonoma,1,211,70.3,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Santa Barbara,2,130,43.3,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Monterey,3,112,37.3,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Butte,4,107,35.7,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Madera,5,83,27.7,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Sutter,6,53,17.7,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Napa,7,51,17.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Humboldt,8,42,14.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,El Dorado,9,40,13.3,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Lake,10,34,11.3,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Santa Cruz,11,33,11.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Imperial,12,30,10.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Mendocino,13,17,5.7,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,San Benito,14,16,5.3,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Nevada,15,12,4.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Amador,16,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Calaveras,17,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Colusa,18,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Del Norte,19,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Glenn,20,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Inyo,21,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Lassen,22,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Mariposa,23,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Modoc,24,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Mono,25,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Plumas,26,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Siskiyou,27,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Tehama,28,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Trinity,29,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Tuolumne,30,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Orange,,1187,395.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Stanislaus,,446,148.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Contra Costa,31,2939,979.7,Live Births,2020-2022,17,5.7,Infant Deaths,2020-2022,1000,5.8,Birth Cohort Infant Death Rate,,,3.4,9.3,2030,MICH-02,5.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Los Angeles,32,19479,6493.0,Live Births,2020-2022,147,49.0,Infant Deaths,2020-2022,1000,7.5,Birth Cohort Infant Death Rate,,,6.3,8.8,2030,MICH-02,5.0,N,,,,
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,San Joaquin,33,1723,574.3,Live Births,2020-2022,13,4.3,Infant Deaths,2020-2022,1000,7.5,Birth Cohort Infant Death Rate,,,4.0,12.9,2030,MICH-02,5.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Solano,34,1574,524.7,Live Births,2020-2022,12,4.0,Infant Deaths,2020-2022,1000,7.6,Birth Cohort Infant Death Rate,,,3.9,13.3,2030,MICH-02,5.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,CALIFORNIA,,59108,19702.7,Live Births,2020-2022,456,152.0,Infant Deaths,2020-2022,1000,7.7,Birth Cohort Infant Death Rate,,,7.0,8.4,2030,MICH-02,5.0,N,,,,
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,San Diego,35,4617,1539.0,Live Births,2020-2022,36,12.0,Infant Deaths,2020-2022,1000,7.8,Birth Cohort Infant Death Rate,,,5.5,10.8,2030,MICH-02,5.0,N,,,,
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Alameda,36,4101,1367.0,Live Births,2020-2022,32,10.7,Infant Deaths,2020-2022,1000,7.8,Birth Cohort Infant Death Rate,,,5.3,11.0,2030,MICH-02,5.0,N,,,,
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Riverside,37,3951,1317.0,Live Births,2020-2022,31,10.3,Infant Deaths,2020-2022,1000,7.8,Birth Cohort Infant Death Rate,,,5.3,11.1,2030,MICH-02,5.0,N,,,,
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Sacramento,38,4821,1607.0,Live Births,2020-2022,38,12.7,Infant Deaths,2020-2022,1000,7.9,Birth Cohort Infant Death Rate,,,5.6,10.8,2030,MICH-02,5.0,N,,,,
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,San Bernardino,39,5798,1932.7,Live Births,2020-2022,48,16.0,Infant Deaths,2020-2022,1000,8.3,Birth Cohort Infant Death Rate,,,6.1,11.0,2030,MICH-02,5.0,N,,,,
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Kern,40,1695,565.0,Live Births,2020-2022,15,5.0,Infant Deaths,2020-2022,1000,8.8,Birth Cohort Infant Death Rate,,,5.0,14.6,2030,MICH-02,5.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Santa Clara,41,1091,363.7,Live Births,2020-2022,11,3.7,Infant Deaths,2020-2022,1000,10.1,Birth Cohort Infant Death Rate,,,5.0,18.0,2030,MICH-02,5.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Fresno,42,1757,585.7,Live Births,2020-2022,18,6.0,Infant Deaths,2020-2022,1000,10.2,Birth Cohort Infant Death Rate,,,6.1,16.2,2030,MICH-02,5.0,N,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Kings,,277,92.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Marin,,108,36.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Merced,,288,96.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Placer,,175,58.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,San Francisco,,865,288.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,San Luis Obispo,,26,8.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,San Mateo,,264,88.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Shasta,,49,16.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Tulare,,224,74.7,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Ventura,,340,113.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Yolo,,177,59.0,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Yuba,,109,36.3,Live Births,2020-2022,,,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,N,,1,1,Numerator values and rates based on fewer than 11 events have been suppressed.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Alpine,,0,0.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,,,,3,Rates for zero events have not been calculated.
2025,24C,Black Infant Mortality,Race-Ethnicity,Black,Sierra,,0,0.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,,,,3,Rates for zero events have not been calculated.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Humboldt,1,596,198.7,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Shasta,2,574,191.3,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Calaveras,3,195,65.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Amador,4,157,52.3,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Mono,5,135,45.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Lassen,6,129,43.0,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Mariposa,7,70,23.3,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Plumas,8,52,17.3,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Modoc,9,23,7.7,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Trinity,10,23,7.7,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,,,3,Rates for zero events have not been calculated.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Alpine,11,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Sierra,12,,,Live Births,2020-2022,0,0.0,Infant Deaths,2020-2022,1000,,Birth Cohort Infant Death Rate,,,,,2030,MICH-02,5.0,Y,1,,3,Denominator values based on fewer than 11 events have been suppressed. Rates for zero events have not been calculated.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Imperial,13,6749,2249.7,Live Births,2020-2022,14,4.7,Infant Deaths,2020-2022,1000,2.1,Birth Cohort Infant Death Rate,,,1.1,3.5,2030,MICH-02,5.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,San Diego,14,44465,14821.7,Live Births,2020-2022,104,34.7,Infant Deaths,2020-2022,1000,2.3,Birth Cohort Infant Death Rate,,,1.9,2.8,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,San Mateo,15,5457,1819.0,Live Births,2020-2022,15,5.0,Infant Deaths,2020-2022,1000,2.7,Birth Cohort Infant Death Rate,,,1.5,4.5,2030,MICH-02,5.0,Y,,,4,Rates with a relative standard error greater than or equal to 23 percent are deemed unreliable.
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Alameda,16,13066,4355.3,Live Births,2020-2022,41,13.7,Infant Deaths,2020-2022,1000,3.1,Birth Cohort Infant Death Rate,,,2.3,4.3,2030,MICH-02,5.0,Y,,,,
2025,24D,Hispanic Infant Mortality,Race-Ethnicity,Hispanic,Contra Costa,17,12013,4004.3,Live Births,2020-2022,39,13.0,Infant Deaths,2020-2022,1000,3.2,Birth Cohort Infant Death Rate,,,2.3,4.4,2030,MICH-02,5.0,Y,,,,
